"Date","Flow","Flow2","bg_fry","bg_juv","bg_adult","cc_fry","cc_juv","cc_spawn","cc_adult","gd_juv","gd_spawn","gd_adult","gs_fry","gs_juv","gs_spawn","gs_adult","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_juv","ws_spawn","ws_adult","month"
"X1938.391.3",1987-07-31,1938.391,1276.275,-46.6336952158986,-17.3359887029654,-71.3395358639072,-9.69331118432721,-17.8967952282566,-44.0739201664172,-32.1237418609285,57.9488797022331,-14.6628276715687,5.48204386152896,-36.0747956733169,-11.9630726710594,-53.2512525343427,-14.3708262468975,-68.2055210025007,-20.6356624446229,-51.4308029771233,-32.4710444666326,-36.2575114932075,-39.6925640847754,-10.1432663461968,24.9337859654654,-10.8266566997217,"Jul"
"X1990.989.1",1988-07-04,1990.989,1328.873,-43.4245933802505,-12.7998460065027,-69.1946711176867,-8.68256753669847,-17.5920663286483,-49.6191960942696,-32.4433931610552,60.9797677796804,-13.7354147741593,2.65732833875153,-33.4511061305524,-16.4929429148853,-49.8089964893561,-20.6483517705074,-65.9838488671813,-17.7265422063912,-48.8753952911762,-33.4911398853484,-36.2851809733269,-35.6060607292262,-9.67296572402527,31.0021857204765,-10.5702760075258,"Jul"
"X2035.852.4",1988-07-05,2035.852,1373.736,-39.7316027166435,-9.04953940545645,-67.8391181236397,-7.70149804341575,-17.0788959968766,-56.2782539394462,-32.5096284767888,62.4507401672981,-11.3107094756992,2.61208533087367,-30.8143022428059,-22.4287745195319,-46.2466317919862,-27.5320956371715,-63.903933216937,-15.2795788324335,-45.9567621933146,-34.7363771419974,-36.4616771655776,-31.7179343710208,-9.10185943624847,35.0617911211002,-10.1619608291243,"Jul"
"X2000.271.3",1991-07-24,2000.271,1338.155,-42.8660068640859,-11.993351784253,-68.8476499056582,-8.50417907578115,-17.5371783075591,-50.5378830515141,-32.4961040691991,61.532304161052,-13.5618831704541,2.18421679481988,-32.9948830180028,-17.2772159599725,-49.2161484977057,-21.7111509142306,-65.6154713566667,-17.2158512116256,-48.4363207436353,-33.6664756135885,-36.2910844062623,-34.8918916295196,-9.58916032197182,32.1133436228173,-10.5239856697232,"Jul"
"X2017.288.3",1991-07-26,2017.288,1355.172,-41.3686402949835,-10.5878894715093,-68.3522611363656,-8.11996334433599,-17.3173114554184,-53.4312149445716,-32.5026387294686,61.9665681591371,-12.4909958974902,2.38740675535706,-31.9488026678448,-19.8101326823737,-47.7925788910587,-24.5799041838379,-64.7850835797934,-16.2883333607633,-47.2461685226411,-34.1867638039395,-36.3736263642276,-33.3728862445735,-9.35591401180098,33.5111344615165,-10.3505640447632,"Jul"
"X2001.818.1",1991-07-28,2001.818,1339.702,-42.730010870557,-11.8657673439622,-68.801575967669,-8.46922572844556,-17.5171379627023,-50.8132798130226,-32.4967032601538,61.5714126203955,-13.4649619601437,2.20258070971125,-32.8995414807907,-17.5129939068272,-49.0864769714046,-21.9787409700001,-65.539061626208,-17.1314193729643,-48.3277989697684,-33.7144461056887,-36.298662067121,-34.7537224204196,-9.56794174475177,32.2394958352503,-10.5081988449494,"Jul"
"X1908.998.1",1991-07-29,1908.998,1246.882,-48.4924074688151,-20.0007396528135,-72.5751539666941,-10.3116061039482,-18.0891209056418,-40.5986352460434,-31.7720408586288,56.3059343380051,-15.2012140663563,7.06519273795437,-37.6489946031227,-9.23055362380041,-55.2021281255549,-10.5716528953672,-69.4554450138105,-22.3730440481491,-52.892278939486,-31.8325588521541,-36.1773046363965,-42.0515162244985,-10.4602269042787,21.5174898409451,-11.0517263324525,"Jul"
"X1912.092.4",1991-07-30,1912.092,1249.976,-48.2966097633157,-19.5793743584798,-72.5310793164281,-10.2024304198657,-18.0524722905641,-40.9624073489651,-31.9541242908326,56.5251507395364,-15.1354683215735,6.92323049436174,-37.425606467967,-9.56563806398899,-55.0487815191706,-10.9897787788802,-69.4214945760907,-22.1003618830075,-52.7784689807041,-31.9294337468486,-36.2425327978188,-41.7747066332437,-10.38063789321,22.0709174745852,-10.9569710760219,"Jul"
"X1774.409.5",1999-07-01,1774.409,1112.293,-57.5870919494243,-37.9717646427887,-74.9571359522821,-15.1165983739946,-19.7434274697267,-20.4820672065774,-23.0370107804247,47.68481805374,-18.1597873698281,13.4704852421393,-47.8906260303973,6.9978130659528,-62.4366312801016,10.4474166905857,-71.2274234948503,-34.36948359815,-58.3691338892863,-27.1127706762248,-33.0854600896799,-54.5038634320675,-13.9697735549991,-0.377185042781019,-15.2599814449956,"Jul"
"X1822.366.4",1999-07-02,1822.366,1160.25,-54.2113949458037,-31.6476116272093,-73.9890112658457,-13.3918574059981,-19.1401625174309,-28.7678663492873,-26.3438951849841,50.5648757995139,-17.0829781171426,11.1353527601277,-44.119715296682,0.818542379586095,-59.7256198770968,2.26218334981569,-70.5218022473618,-30.0644526324235,-56.2917754105099,-28.9164322560649,-34.2474255224925,-49.9726169027559,-12.7085182419828,6.9654992733624,-13.7408541154805,"Jul"
"X1724.905.3",1999-07-03,1724.905,1062.789,-60.9285130510469,-44.0149480452305,-76.3816142935515,-16.913517200135,-20.3589628380162,-11.9751243097827,-19.9032833320927,43.9144682814901,-19.6790103383579,14.633924962414,-51.7617424813146,12.0313024218662,-65.0939756364849,17.2723239202435,-72.1251968444796,-38.6491002509939,-60.5565143568042,-25.7948356386074,-31.6352830747784,-58.9295239491013,-15.1214116191436,-7.23180432697494,-16.8297917259584,"Jul"
"X1975.519.7",1999-07-04,1975.519,1313.403,-44.3527447917789,-14.1412464839515,-69.7950606687848,-8.97891826168278,-17.6808290041005,-48.0736801138066,-32.3516444327799,60.0615113031242,-14.0057681577329,3.48021550545657,-34.2123731417273,-15.1955669923675,-50.8008811171673,-18.8651534952621,-66.6100248750177,-18.5795871808713,-49.6083412530182,-33.1993732338991,-36.2772168781792,-36.7974328565057,-9.81078850761787,29.1671503796006,-10.6452685146712,"Jul"
"X1718.717.3",1999-07-06,1718.717,1056.601,-61.3235777928471,-44.7226269946172,-76.6053915447991,-17.139401614749,-20.43419729376,-11.03583740733,-19.5631343965128,43.3454758604733,-19.9164950033724,14.6220321325036,-52.2374700447869,12.4522447855486,-65.4030753399122,17.8469451379071,-72.2541147033568,-39.1642685034818,-60.8280555084917,-25.7094282924041,-31.4255207236007,-59.451697873597,-15.2466393733682,-8.0302605962251,-17.0251109201453,"Jul"
"X1655.29.5",1999-07-07,1655.29,993.174,-65.5771979094687,-52.2718097875014,-79.04114942082,-19.5508459457354,-21.5818566124219,-0.857528884695242,-15.7784253137623,37.7242573818507,-22.1680744962889,14.3440048023361,-57.4034749407665,17.2122636677119,-68.5272455325071,24.0139289960453,-73.3526857882005,-44.7434699432909,-63.5816534638048,-24.67130125572,-28.9088819807801,-64.9952320423435,-16.7153737180121,-16.3265262956074,-19.2870325799264,"Jul"
"X1520.701.4",1999-07-08,1520.701,858.585,-75.1771697098619,-72.3558167958453,-80.7947752711715,-26.2266124696763,-30.7739683807918,16.5730063174666,-3.76188397796323,25.777554403178,-24.9162042070975,11.8847705329306,-70.6282152979548,33.9482730004334,-70.6792870317773,42.016336506323,-70.3242397762722,-60.6224795562824,-65.7748807151395,-20.7825087530257,-17.9614496408577,-77.4848497425434,-22.9949079347887,-38.6137004072365,-28.5757180426079,"Jul"
"X1489.761.3",1999-07-09,1489.761,827.645,-77.5508174506719,-76.7322105015872,-79.9478052504228,-27.6431700253339,-32.9954332580599,17.3040601412541,-0.879731297463475,23.9735271547511,-25.9921335490291,11.6428529828131,-73.4106685604272,36.8113584530971,-71.0707000756905,45.720801910662,-70.7197500688925,-64.0099851931812,-66.1115517554336,-20.4855362988959,-15.5230231767198,-80.6081891812448,-24.4784213454709,-42.8332513632281,-30.7882919405598,"Jul"
"X1331.967.2",1999-07-10,1331.967,669.851,-84.4220152103149,-89.6730326020612,-72.1991238282455,-40.8918060985525,-43.1165005311486,25.9561931505367,11.4680732389668,5.24212274835097,-28.2921505599812,-2.95843131106456,-80.6128454396345,42.8904865394024,-67.0348731843272,49.3983049788176,-57.1612444938269,-74.4258633266738,-63.722170035647,-10.145422088304,-9.38249602201219,-87.0581184367771,-45.6561053978301,-56.8828448142958,-43.7409156699409,"Jul"
"X1335.061",1999-07-11,1335.061,672.945,-84.3974194052552,-89.5804391863907,-72.4921889310032,-40.6326670808751,-42.9395278844728,25.4794574570193,11.307379305172,5.77174384249694,-28.2564010251994,-2.53801469104127,-80.4906347010505,42.7219282269419,-67.2089609578482,49.3901474684272,-57.5921826935334,-74.2738256175189,-63.8035424041805,-10.4052660684171,-9.5499561693155,-87.0117326285129,-45.1480675824518,-56.6202801830823,-43.4364040161595,"Jul"
"X1200.472.4",1999-07-12,1200.472,538.356,-85.9121646480354,-93.8501947727515,-53.5324366734847,-51.8759907339455,-47.6273365237166,48.434201218704,18.0286737216893,-16.0969991018844,-29.1562283737648,-19.2866997623946,-86.1815586295433,49.147646176546,-57.2626699633139,49.4895077061168,-36.5729300645772,-80.8604334854621,-60.0550737083462,0.844221446208426,-5.22128939344779,-89.3976349711003,-67.3472743575845,-67.2886986508322,-56.0660030641241,"Jul"
"X1172.626.1",1999-07-13,1172.626,510.51,-86.3733415844535,-94.8373237659238,-48.0485434742925,-54.1842175669705,-47.8017696896554,53.7872759370273,18.7867314761308,-20.3266446077597,-29.1555895485801,-22.3667368439049,-87.4898738860929,50.1166562198663,-54.5881735552055,49.4270708557398,-32.289592778291,-82.2239115730607,-59.3057115226628,3.05257182382797,-5.28957041894682,-90.0119566881003,-72.0060771751264,-69.2950737229994,-58.5117630991048,"Jul"
"X1132.404.1",1999-07-14,1132.404,470.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X1110.746.1",1999-07-15,1110.746,448.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X1167.985",1999-07-16,1167.985,505.869,-86.4550810102958,-95.0113314123337,-47.0663401494114,-54.5751298544413,-47.8312408199166,54.6673579765054,18.9123229049182,-21.0245106311441,-29.1554813031085,-22.8773119214489,-87.7202665226533,50.2758546257815,-54.1144662118511,49.4168381540081,-31.5339970926041,-82.4610989036485,-59.1740098046669,3.42455177335673,-5.30105174588537,-90.121254310972,-72.7925749829346,-69.6380969140426,-58.9261919685105,"Jul"
"X1209.754",1999-07-17,1209.754,547.638,-85.7687448470094,-93.5413379368722,-55.2181213476185,-51.1204826794814,-47.5700881798208,46.6217019262039,17.7742567814166,-14.6707346850351,-29.1564373443478,-18.2536579695735,-85.7717463669067,48.8192798795746,-58.0950336466382,49.5107251051193,-37.9120409537564,-80.4274530956461,-60.2903190904515,0.116947072517693,-5.19875765282145,-89.2073955767207,-65.816892750287,-66.6389934850117,-55.2659710227873,"Jul"
"X1164.891.1",1999-07-18,1164.891,502.775,-86.510402139964,-95.1289378605514,-46.3998175905105,-54.8367408551945,-47.8509525161931,55.2521876431569,18.9959320103073,-21.4886439798364,-29.1554088526268,-23.2172590938522,-87.8759424236484,50.3816270011309,-53.7939168647557,49.4100433812614,-31.023220662189,-82.6208776421302,-59.0850631682409,3.67316814638607,-5.30872217680403,-90.1952979385912,-73.3185215797255,-69.8681872522624,-59.2035773601398,"Jul"
"X1229.865.2",1999-07-19,1229.865,567.749,-85.473916321523,-92.9036035594791,-58.6544890358088,-49.5067347556181,-47.4475508538762,42.6451666813546,17.2200194188576,-11.5518878559569,-29.1568834962062,-16.0043822145838,-84.9248599840416,48.0983830206034,-59.8070681497265,49.5574120969225,-40.6754446820147,-79.5236032059125,-60.7772441261699,-1.44392592987819,-5.15032495728675,-88.8175139043787,-62.5388906807161,-65.2626191632678,-53.5579330423845,"Jul"
"X1127.763.1",1999-07-20,1127.763,465.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X934.388",1999-07-21,934.388,272.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X807.534",1999-07-22,807.534,154.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X1027.208.1",1999-07-23,1027.208,365.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X1067.43.1",1999-07-24,1067.43,405.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X1082.9.1",1999-07-25,1082.9,420.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jul"
"X1327.326.2",1999-07-26,1327.326,665.21,-84.459337447001,-89.812837226541,-71.7509596890221,-41.2813970871887,-43.3826329118929,26.6682036253445,11.710151487011,4.45043711372999,-28.3459572584963,-3.5877854014394,-80.7977189710665,43.1427478566521,-66.7700779897033,49.4104916713159,-56.5034275895385,-74.6552452468082,-63.5986174869691,-9.75428984028483,-9.13021147591239,-87.1284668148515,-46.419317053181,-57.2771473163418,-44.1983951823663,"Jul"
"X1426.334.4",1999-07-27,1426.334,764.218,-81.2030766052192,-83.3196130317262,-77.9304779665405,-32.0792114400459,-37.2563106234744,15.8809187552648,4.51867281075279,18.4284290674619,-26.9994648632179,7.56446546308145,-77.0686638341817,39.2345004779316,-70.5132321554526,47.6091558950394,-68.1928832884608,-68.9285832150213,-65.7692336570297,-17.7514767077614,-12.9179598550206,-84.4634189781601,-31.0840747269076,-48.9086843399453,-35.5936349335863,"Jul"
"X1437.163.2",1999-07-28,1437.163,775.047,-80.7478772594512,-82.4508885771515,-78.3692896696865,-31.0383143614658,-36.5729888856488,14.9369867697332,3.64282968996358,19.8184222827681,-26.8445700292097,8.66490840892472,-76.6956911483322,38.8894908660871,-70.7913241439928,47.3090358774442,-69.2222175723042,-68.281989195758,-65.9641988590372,-18.5843731240402,-13.2301445410965,-84.1330636848492,-29.4806298976041,-48.0038175253122,-34.7303915378672,"Jul"
"X1364.454.1",1999-07-29,1364.454,702.338,-84.0732186911183,-88.5815847156724,-75.0029514800954,-38.1527580181635,-41.252996434157,21.0508600387969,9.72185773280176,10.7480407552711,-27.9124232450474,1.39650142026676,-79.3634725620553,41.1632874338828,-68.7277919639629,49.2575218642276,-61.4112861712468,-72.8197705590377,-64.5340775359018,-12.8378384439386,-11.0624895663148,-86.5375560760398,-40.3762047187804,-54.1352610745588,-40.5981990258954,"Jul"
"X1330.42.2",1999-07-30,1330.42,668.304,-84.4343984223083,-89.7195117296451,-72.0508912314339,-41.0215519396885,-43.2051214001076,26.1939413120622,11.5486273188009,4.97786216298949,-28.3100617570762,-3.16838524809853,-80.6742612386935,42.9746503602166,-66.9471006795431,49.4023738033023,-56.9435094711663,-74.5021466377734,-63.6811865079972,-10.0152272252869,-9.29854746406748,-87.0814645959343,-45.9103551520325,-57.0142181988126,-43.8933138144416,"Jul"
"X1344.343.2",1999-07-31,1344.343,682.227,-84.3249691149408,-89.3055435571735,-73.3450984035741,-39.8580598727706,-42.410752899138,24.0392574770703,10.8285858811088,7.36946168005686,-28.1497317539861,-1.27268003429678,-80.1288947992269,42.2144003155582,-67.7198519724255,49.3655148767713,-58.8498513367004,-73.821900090582,-64.0430040842039,-11.1804593784438,-10.0488680152801,-86.8749796201184,-43.6276376380849,-55.8340403659788,-42.5251397690822,"Jul"
"X2045.134.7",2002-07-04,2045.134,1383.018,-38.9116922569947,-8.27835306198093,-67.5925511861105,-7.49253059811642,-16.9602472131987,-57.5953173943451,-32.5130702996566,62.6970212041067,-10.7157912608069,2.7256254354803,-30.2496459628553,-23.6852164406961,-45.476396495758,-28.9436774253837,-63.4727032392138,-14.776403377935,-45.315527567595,-35.0044291144009,-36.5049436070622,-30.8912963775316,-8.97498677946851,35.8474289533398,-10.0678868588155,"Jul"
"X1806.896.2",2002-07-05,1806.896,1144.78,-55.2831827291015,-33.6971158678646,-74.2844140593599,-13.9466859018819,-19.333048583858,-26.2558137588178,-25.3024253270864,49.614308257321,-17.4275320976595,11.8820610127227,-45.320848118047,2.75993253581178,-60.5830363947392,4.80905826762422,-70.7391722345107,-31.4494593967723,-56.9454987447253,-28.3506278414582,-33.8803639083535,-51.422627545661,-13.1140640106406,4.54519123255937,-14.2284833548737,"Jul"
"X1673.854.8",2002-07-06,1673.854,1011.738,-64.3148983521341,-49.89058341866,-78.3635887063526,-18.7841992585818,-20.9878335453687,-3.73770063849486,-17.0318606908596,39.4095316363779,-21.6439648847347,14.5365929583579,-55.7851055123217,15.5334737726237,-67.7646743052105,22.0785307220274,-73.2650072812039,-42.9404093824197,-62.8950165602853,-25.0731694870123,-29.8420806500043,-63.3595194467724,-16.162811780844,-13.6668694878264,-18.4531217478698,"Jul"
"X1641.367.5",2002-07-07,1641.367,979.251,-66.4928695447063,-54.3547237878104,-79.4088358918847,-20.2337637327094,-22.4987060504635,0.858381779149541,-14.5997495467608,36.3077071138135,-22.3120076340808,13.9975974404791,-58.7667347431124,18.9814771918578,-68.7511523342377,25.6743998225129,-72.9279707737655,-46.3886616789283,-63.8222850248505,-24.1962454880375,-27.871910727428,-66.186735358466,-17.3509109738274,-18.8041878278112,-20.2219455076938,"Jul"
"X1506.778.2",2002-07-08,1506.778,844.662,-76.2441322787934,-74.3841608465945,-80.3793399548415,-26.9273333997863,-31.7685391775565,18.2140291952765,-2.44946626698119,24.7867076266724,-25.5167568214245,11.8271270202503,-71.9040959392588,35.5506029688082,-70.8634974421692,44.2781872238082,-70.4191398633199,-62.214015264494,-65.9333646188234,-20.5863266927201,-16.71698188752,-78.9123610173086,-23.6622602054884,-40.6912472616879,-29.576335603141,"Jul"
"X1358.266.6",2002-07-09,1358.266,696.15,-84.2199124215826,-88.9011361379306,-74.5550777438102,-38.7039912989874,-41.6235660197093,21.8504318838667,10.1195112687441,9.79123864938185,-27.9913386313455,0.636889796865387,-79.5996601838804,41.4478562104982,-68.4556484861812,49.3281095161614,-60.6430472297971,-73.1555619972117,-64.3896226809901,-12.3311903664935,-10.7876223834839,-86.6763689700029,-41.3572995090988,-54.6587542214609,-41.1645961436935,"Jul"
"X1376.83.2",2002-07-10,1376.83,714.714,-83.4594710602007,-87.4866358986941,-75.6533821814222,-36.9206522922178,-40.4408890545614,20.046309728864,8.6533266307546,12.2493685200837,-27.725941450591,2.61397630504527,-78.8808424571588,40.7832391711855,-69.114300755889,48.9366241292688,-62.9052709795066,-72.0136255011777,-64.7990543988425,-13.8421292759303,-11.4436497966316,-86.0953023944378,-38.4999260852801,-53.0822643747897,-39.5873991038932,"Jul"
"X1430.975.10",2002-07-11,1430.975,768.859,-81.0064225478142,-82.9455004164685,-78.1208648940603,-31.6323264103297,-36.9628836676229,15.4778624269136,4.14208960767307,19.022413147166,-26.9329086010192,8.03530244002687,-76.9078430217752,39.0869172558832,-70.63354040912,47.4809738350632,-68.6390642564024,-68.6502762202819,-65.8534930706032,-18.1093884166754,-13.0521938748595,-84.3207469691303,-30.396067493973,-48.5205309048939,-35.2232215471,"Jul"
"X1410.864.1",2002-07-12,1410.864,748.748,-81.8761798496167,-84.58658625243,-77.269291343161,-33.5774104339068,-38.2406795610731,17.2085903830507,5.78737211503427,16.4669660909656,-27.2232115352705,6.00341505437596,-77.6155793501192,39.7234563753345,-70.0995013159393,48.0317228323016,-66.6482874580635,-69.86946272665,-65.4804743174227,-16.5479609631119,-12.4656726183844,-84.9512104829036,-33.3863234314323,-50.2063721856251,-36.8332676621542,"Jul"
"X1373.736.4",2002-07-13,1373.736,711.62,-83.6109086558584,-87.7582924442547,-75.4941789524578,-37.2278508474149,-40.6433071243528,20.298785542592,8.91911456816469,11.8724467750643,-27.7723754166523,2.30886253619247,-79.0003295427704,40.8785146479543,-69.0191740070936,49.0172482980414,-62.5389282027113,-72.2138036426112,-64.7337166096894,-13.592090939058,-11.3488452132367,-86.2044895240461,-38.9681503548417,-53.345150673783,-39.8396307592024,"Jul"
