"Date","Flow","Flow2","bg_fry","bg_juv","bg_spawn","bg_adult","cc_fry","cc_adult","cc_spawn","gd_spawn","gd_juv","gd_adult","gs_fry","gs_juv","gs_adult","gs_spawn","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_spawn","month"
"X1175.56004989799.1",1966-08-21,1175.56004989799,544.384049897992,122.122258583413,93.2869826869431,-13.9724979473817,-1.20896800813788,-37.6727234414637,-15.0531362712801,-11.2877881582085,-51.458022967927,-15.4734015130973,-37.1353121361149,4.6198746138622,-15.5625256463168,-15.0863574788492,-11.6524026852434,-11.5840428694847,0,-16.706964000863,-61.0907127282031,-14.5251853415232,3.13073234553251,-27.6811668432577,"Aug"
"X1284.95030355822.1",1966-08-22,1284.95030355822,653.774303558224,141.544895791568,100.038431865221,-11.6394762832112,1.2151207104206,-37.0964125133427,-12.3104802887491,-9.26804851808321,-42.9834230061035,-5.74338806673158,-32.9444771757425,7.34316573925223,-13.3177721478282,-13.2808062635526,-9.16955194924914,-8.52782406117189,0,-15.2695027652501,-54.8391243710513,-17.2836946070169,7.23514755713998,-19.7956571200006,"Aug"
"X1113.93173797673.1",1966-08-23,1113.93173797673,482.755737976734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1141.6644783413.1",1966-08-24,1141.6644783413,510.4884783413,116.453938314736,91.050701236393,-14.6027619017717,-1.84225989482957,-37.886614810091,-16.12789866084,-11.8982261088883,-54.1387069261539,-18.2703369960643,-38.4395256809748,3.91125116503913,-16.25950239408,-15.6927841222118,-12.4006511736044,-12.5406617309138,0,-16.9356082194141,-63.3369389492664,-13.5199230219648,2.04620381586918,-30.1547304559742,"Aug"
"X1100.06536779445.1",1966-08-25,1100.06536779445,468.889367794451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1044.59988706532.1",1966-08-26,1044.59988706532,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X982.971575144061.1",1966-08-27,982.971575144061,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X956.779542577527.1",1966-08-28,956.779542577527,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X893.610522858237.3",1966-08-29,893.610522858237,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X839.685749927137.1",1966-08-30,839.685749927137,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X828.900795340917.1",1966-08-31,828.900795340917,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1560.73699940585.2",1968-08-29,1560.73699940585,929.560999405853,184.107497106291,120.853592228536,-5.10151666000087,8.42558654397964,-32.5636749811504,-9.04874620964086,-4.30176757778446,-31.2126853384951,14.1654121962859,-23.5532525339627,15.6927835898131,-9.48144663084899,-10.2787790533631,-1.96542969427779,-2.67201820094152,0,-8.10486507666204,-44.4487687614387,-17.6332713256788,20.3080807823545,-8.47334244745563,"Aug"
"X1463.67240812987.2",1968-08-30,1463.67240812987,832.496408129872,171.942286346935,114.909603748353,-7.27500688578693,5.5239681864922,-35.0679023508004,-9.77300172871329,-5.90043142448873,-32.5528224542397,10.4856226563672,-26.3646516004723,13.1705076877786,-10.0527495945793,-10.9856188089559,-4.59688080050784,-4.49774688468639,0,-10.5958929840336,-47.8870841578219,-18.2664951176926,16.1973490826371,-10.1840879281574,"Aug"
"X1417.45117418893.4",1968-08-31,1417.45117418893,786.275174188929,162.204072369964,109.257748946313,-8.1682985542372,4.50781694317357,-35.9888946678985,-10.2665736790104,-6.60419623258535,-33.8094963907351,7.92608050359787,-27.6796576138036,11.8477327901125,-10.6842889569922,-11.4855721344794,-5.82673667511753,-5.43014012512958,0,-11.7859536987128,-49.4344143321678,-18.4092117564284,14.0684024363796,-11.3643999419182,"Aug"
"X1551.49275261766.2",1977-08-07,1551.49275261766,920.316752617664,183.595897865703,120.777367561204,-5.3408722594463,8.10045719877329,-32.8266010407929,-9.06302728122239,-4.4689879913233,-31.3576689501276,13.7967719778036,-23.8250372211784,15.4915409943516,-9.49899571840243,-10.3159543042639,-2.22336800949357,-2.78219815276758,0,-8.34034433256692,-44.8081936719876,-17.7125521115348,19.9340771836098,-8.65055776048324,"Aug"
"X1565.35912279995.2",1977-08-30,1565.35912279995,934.183122799947,184.369007263619,120.892305063878,-4.9817308009219,8.58883483936085,-32.4330030720872,-9.04161830323325,-4.21813442570109,-31.1406639367719,14.3506294053285,-23.4177214513697,15.7938675370198,-9.47269768360715,-10.260238621693,-1.83646053666989,-2.61691293830126,0,-7.98712544870961,-44.2705530790102,-17.5937674438983,20.4961588051189,-8.3847149371462,"Aug"
"X1542.24850582948.4",1981-08-29,1542.24850582948,911.072505829475,183.098980455555,120.702703256302,-5.57994013359602,7.77713815970144,-33.0916581293682,-9.07734213073002,-4.63614724533174,-31.5039206875948,13.430504776041,-24.0977895584926,15.2915227483751,-9.5166133968638,-10.3532559400617,-2.48130632470937,-2.89233735883173,0,-8.5758235884718,-45.1716661619818,-17.7921990285507,19.5629162473297,-8.82772014981965,"Aug"
"X1536.08567463735.3",1981-08-30,1536.08567463735,904.90967463735,182.77554960972,120.653770421028,-5.73915912507315,7.56259040666669,-33.2695595888528,-9.08690418847582,-4.74755278705452,-31.602134600503,13.1876336931074,-24.2801645884397,15.1588519386949,-9.52839682074134,-10.3781942297283,-2.65326520151988,-2.96574087083371,0,-8.73280975907505,-45.4162637013824,-17.8455016338415,19.3170389160527,-8.94579901903297,"Aug"
"X1351.20073887358.3",1981-08-31,1351.20073887358,720.024738873577,150.723799325232,103.806517354015,-9.86163615212267,3.02692576931113,-36.5954473529224,-11.1762604411591,-7.90647806148482,-38.1375193250716,0.9348683750351,-30.2533383103943,9.55705947487944,-11.9515315474328,-12.3221674969689,-7.56516418417122,-6.76927487501227,0,-13.4917073819008,-51.7924549584748,-18.2314899272557,10.5793627851279,-15.2026159288102,"Aug"
"X1568.44053839601.1",1986-08-15,1568.44053839601,937.26453839601,184.545520378521,120.918340326863,-4.90183349537627,8.6979215324679,-32.3461793215067,-9.03687103306986,-4.16237048986376,-31.0928225129019,14.4744417825087,-23.3275007621963,15.8614291507434,-9.46687449853199,-10.2478957588798,-1.75048109826463,-2.58017043286996,0,-7.90863236340798,-44.1522913516667,-17.5674818697519,20.6219455622653,-8.32562257500177,"Aug"
"X1533.00425904129.5",1986-08-16,1533.00425904129,901.828259041287,182.616121809366,120.629551886995,-5.81872080094294,7.45561434918036,-33.358872260442,-9.09169087814417,-4.80324537335663,-31.6514572618232,13.0665877510792,-24.3715147228889,15.0927177124513,-9.53430006915365,-10.3906846063613,-2.73924463992514,-3.00243584173213,0,-8.81130284437667,-45.5392549898768,-17.8722146188737,19.1945656871798,-9.00482963916909,"Aug"
"X1562.27770720388.4",1986-08-31,1562.27770720388,931.101707203884,184.194236847518,120.866451482169,-5.06159605032477,8.47995183824433,-32.520059351245,-9.0463693066159,-4.27389156043898,-31.1886435359569,14.2270845628478,-23.5080488017203,15.7264438461191,-9.47852842336677,-10.2725954205448,-1.92243997507515,-2.65365091265596,0,-8.06561853401124,-44.3892533814481,-17.6200932802537,20.3706933799678,-8.44380141492695,"Aug"
"X1542.24850582948.5",1987-08-19,1542.24850582948,911.072505829475,183.098980455555,120.702703256302,-5.57994013359602,7.77713815970144,-33.0916581293682,-9.07734213073002,-4.63614724533174,-31.5039206875948,13.430504776041,-24.0977895584926,15.2915227483751,-9.5166133968638,-10.3532559400617,-2.48130632470937,-2.89233735883173,0,-8.5758235884718,-45.1716661619818,-17.7921990285507,19.5629162473297,-8.82772014981965,"Aug"
"X1545.32992142554.2",1987-08-20,1545.32992142554,914.153921425538,183.263027478039,120.727420952005,-5.5002827796587,7.88471096177238,-33.0030673884064,-9.07256675373005,-4.58043428742768,-31.4550281800361,13.5523315906993,-24.0067642772348,15.3580601486133,-9.51073319135781,-10.3408079789342,-2.39532688630411,-2.85562881605528,0,-8.49733050317017,-45.0500547217233,-17.7656092185322,19.6863227111332,-8.76867189898747,"Aug"
"X1486.78302510034.2",1987-08-21,1486.78302510034,855.607025100343,177.51575429355,118.322707599521,-6.88924990255661,6.0304098848856,-34.5140713304869,-9.5562083122459,-5.59186324393926,-32.2773753562924,11.2649392539997,-25.8088383997509,13.775697559232,-9.79027659617777,-10.7537957222466,-3.97836300791638,-4.03213040262534,0,-10.0008626255371,-47.1444640160073,-18.1412041272215,17.2034508407663,-9.90705378032295,"Aug"
"X1457.50957693775.2",1987-08-22,1457.50957693775,826.333576937746,170.545107995764,114.042996951065,-7.37797193519386,5.38964467222564,-35.2177181834208,-9.83106211825396,-5.98280231729204,-32.6274267487242,10.2795225967912,-26.51436454644,13.0105196863091,-10.1230003315053,-11.0477202031918,-4.76181887853221,-4.62197655217361,0,-10.7545677462993,-48.089485446384,-18.3001621791628,15.9323161934413,-10.2581889665082,"Aug"
"X1536.08567463735.4",1987-08-24,1536.08567463735,904.90967463735,182.77554960972,120.653770421028,-5.73915912507315,7.56259040666669,-33.2695595888528,-9.08690418847582,-4.74755278705452,-31.602134600503,13.1876336931074,-24.2801645884397,15.1588519386949,-9.52839682074134,-10.3781942297283,-2.65326520151988,-2.96574087083371,0,-8.73280975907505,-45.4162637013824,-17.8455016338415,19.3170389160527,-8.94579901903297,"Aug"
"X1559.19629160782.2",1987-08-31,1559.19629160782,928.020291607821,184.021183448722,120.840777686614,-5.14142926287322,8.37127195913509,-32.6073490943588,-9.05112404762322,-4.32964189532162,-31.2367619099382,14.103806388866,-23.5984830025061,15.6591576561308,-9.48436673252198,-10.2849661790511,-2.00841941348042,-2.69038435677219,0,-8.14411161931286,-44.5083947032045,-17.6464594713947,20.2455480570816,-8.50288200922296,"Aug"
"X1496.02727188853.4",1988-08-18,1496.02727188853,864.851271888532,179.905470303564,119.765009570358,-6.73510693285184,6.23420146969546,-34.2960005783105,-9.4699011266257,-5.46857842869494,-32.1690673738691,11.5795449700284,-25.588960972084,14.0201145138085,-9.68571296623308,-10.6615310679043,-3.73095589087982,-3.84599194955507,0,-9.76285048213853,-46.8544553582225,-18.0915081282147,17.6113856588228,-9.79661209540997,"Aug"
"X1388.17772602633.4",1988-08-19,1388.17772602633,757.001726026331,156.795089830291,106.718290755104,-8.91562872205708,3.84907267505218,-36.2518571079788,-10.6663205928285,-7.17886113326169,-35.6825405159562,4.80530726845382,-28.8020105582246,10.8247377283357,-11.2416038728609,-11.8530780127527,-6.59487906283893,-6.0214574236603,0,-12.5396588145401,-50.4457002858142,-18.3314579936486,12.5037271744781,-13.0537760408809,"Aug"
"X1234.10694622319.2",1999-08-01,1234.10694622319,602.930946223187,133.677236532008,97.5398125109702,-12.8956622872022,-0.107385585979692,-37.3424395309726,-13.2598642587758,-10.249023573565,-47.0468681191622,-10.5560594233999,-34.9829188693584,5.86399045095563,-14.3769726242884,-14.0611468677339,-10.3562645065163,-9.95023348618642,0,-16.3221114925059,-57.5523005187113,-16.1982794863529,5.03645272058082,-23.492170250505,"Aug"
"X1269.54322557791.2",1999-08-02,1269.54322557791,638.36722557791,139.667974432386,99.3269187314051,-12.0618045508316,0.763128889388604,-37.2029582481668,-12.5983458579183,-9.59097374331309,-44.1834293644577,-7.25609143731786,-33.5883997480172,6.8392178762986,-13.6466599194708,-13.5172002523946,-9.52916181508767,-8.97933343732506,0,-15.6902012501354,-55.6411296833188,-16.9810642618872,6.47844831463867,-20.9437975873119,"Aug"
"X1268.00251777988.3",1999-08-03,1268.00251777988,636.826517779878,139.484974525902,99.2572724070439,-12.1040604595443,0.718065939010014,-37.2137108219647,-12.6272061979415,-9.62328594900571,-44.3046424220135,-7.40667467467745,-33.6531946130947,6.78906207788832,-13.6796205809528,-13.5409039593951,-9.56512280167151,-9.02449816347137,0,-15.7322710986239,-55.7225253619604,-16.950659898522,6.40327201542405,-21.0588184031254,"Aug"
"X1297.27596594248.1",1999-08-04,1297.27596594248,666.099965942476,143.110630556625,100.628091146498,-11.3019155478513,1.57850689741667,-37.0124387753284,-12.0811494640298,-9.00996573748835,-42.0390173888571,-4.52415948312142,-32.434553309268,7.74947843689153,-13.0555994223025,-13.0925289869602,-8.88186405657831,-8.16679696949157,0,-14.9329439773419,-54.2127730793231,-17.5239635643633,7.84704259317796,-18.8798431476231,"Aug"
"X1180.18217329209.4",1999-08-05,1180.18217329209,549.006173292086,122.947066686852,93.6059479313443,-13.8869962271555,-1.12235729300291,-37.6443337643308,-14.9074667446551,-11.2048573804116,-51.1010074595667,-15.0894859780848,-36.9608792465322,4.71716095906208,-15.468046075865,-15.00419156593,-11.5503688004669,-11.4539274458652,0,-16.6760938251013,-60.7960135311574,-14.660458682011,3.27987165124072,-27.3464183720317,"Aug"
"X1274.165348972.1",1999-08-06,1274.165348972,642.989348972004,140.22201076639,99.5374772401402,-11.9350620137593,0.898466071589277,-37.1708080598891,-12.5118454596737,-9.49405860711083,-43.8211213064312,-6.80359433212012,-33.3944561049146,6.98994519743448,-13.5478564632664,-13.4461594070295,-9.42127885533611,-8.84385430384284,0,-15.5639917046698,-55.3982587419534,-17.0721227176425,6.70451347155582,-20.5989609644794,"Aug"
"X1361.9856934598.2",1999-08-07,1361.9856934598,730.809693459797,152.415165130093,104.624333447882,-9.58548496675592,3.26558266382879,-36.4938781245071,-11.0269470875536,-7.69405721885355,-37.4108965348344,2.05561717059689,-29.8260811334231,9.92401594489037,-11.7437782560881,-12.1847830670744,-7.28216435711598,-6.5510586843896,0,-13.2140265497539,-51.3912956289103,-18.260852405038,11.1347648124431,-14.5741438437128,"Aug"
"X1391.25914162239.4",1999-08-08,1391.25914162239,760.083141622394,157.337570176086,106.975275297723,-8.83689620587314,3.91808394212747,-36.2238080464786,-10.6240783399575,-7.1183133602174,-35.4825101229858,5.13142492670785,-28.6827762045077,10.9316040099466,-11.1827440838326,-11.8142336991952,-6.51402196939458,-5.95918418580348,0,-12.4603214339267,-50.337037245976,-18.3396997306342,12.6666866637779,-12.8754584398708,"Aug"
"X1308.0609205287",1999-08-09,1308.0609205287,676.884920528696,144.530285974893,101.159708094179,-11.0067697512569,1.89778602877549,-36.9398637427648,-11.8811821213868,-8.7843307320412,-41.2237819902953,-3.45065494736133,-31.9921187005768,8.10732720731474,-12.8268784969923,-12.9283935958961,-8.63013715049135,-7.85102972144011,0,-14.6384550379222,-53.6754737840955,-17.7328746974899,8.3872880824197,-18.0804654870822,"Aug"
"X1167.85651090783.2",1999-08-10,1167.85651090783,536.680510907835,120.776469734147,92.7630803949656,-14.1152364446163,-1.35318414239629,-37.7204465669705,-15.2963909794672,-11.4261714391175,-52.0575266074406,-16.1119132727506,-37.4278307180746,4.45808211613728,-15.720290500281,-15.2235813746365,-11.8224591598709,-11.8010789892788,0,-16.7585777593674,-61.5879056610857,-14.2987742525228,2.88283681245215,-28.240436939889,"Aug"
"X1113.93173797673.2",1999-08-11,1113.93173797673,482.755737976734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1113.93173797673.3",1999-08-12,1113.93173797673,482.755737976734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X995.297237528313",1999-08-13,995.297237528313,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1058.4662572476.2",1999-08-14,1058.4662572476,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1197.12995907043.1",1999-08-15,1197.12995907043,565.953959070432,126.088438455386,94.8062149175844,-13.5743935472664,-0.804263540953769,-37.5417738497628,-14.3751546199271,-10.901412532909,-49.8088873884255,-13.6765818646711,-36.328110710726,5.07523749021183,-15.1227665968694,-14.7039920403092,-11.1762445562865,-10.9775179992971,0,-16.5635278097888,-59.7379988684125,-15.1528188328013,3.82931179993084,-26.1241978644351,"Aug"
"X1098.52465999642.4",1999-08-16,1098.52465999642,467.34865999642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1010.70431550863.2",1999-08-17,1010.70431550863,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1033.8149324791.1",1999-08-18,1033.8149324791,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1046.14059486335.3",1999-08-19,1046.14059486335,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1360.44498566177.5",1999-08-20,1360.44498566177,729.268985661765,152.169726402478,104.505978850823,-9.62492341044121,3.23143183401873,-36.5083186949764,-11.0482481565239,-7.72439299788677,-37.5141576123841,1.89510344729351,-29.8869165774273,9.8714543894882,-11.7734223315539,-12.2043807175988,-7.32259290383815,-6.58222724177696,0,-13.2536952400606,-51.4481732982606,-18.2566681848681,11.0551289293468,-14.663838234459,"Aug"
"X1126.25740036099.4",1999-08-21,1126.25740036099,495.081400360986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1080.03616642004",1999-08-22,1080.03616642004,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1060.00696504563.1",1999-08-23,1060.00696504563,464.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1374.31135584405.5",1999-08-24,1374.31135584405,743.135355844048,154.426306374281,105.590063018773,-9.2701180205988,3.53947601996917,-36.3791755281462,-10.8568902431926,-7.45149155421495,-36.5912297571858,3.34463910641789,-29.3417933103585,10.3461899521467,-11.5070440125469,-12.028344966116,-6.95873598333854,-6.30177240899592,0,-12.8966770273003,-50.941347877737,-18.2942019058191,11.7753972950722,-13.8576342011228,"Aug"
"X1100.06536779445.2",2002-08-04,1100.06536779445,468.889367794451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug"
"X1568.44053839601.5",2002-08-14,1568.44053839601,937.26453839601,184.545520378521,120.918340326863,-4.90183349537627,8.6979215324679,-32.3461793215067,-9.03687103306986,-4.16237048986376,-31.0928225129019,14.4744417825087,-23.3275007621963,15.8614291507434,-9.46687449853199,-10.2478957588798,-1.75048109826463,-2.58017043286996,0,-7.90863236340798,-44.1522913516667,-17.5674818697519,20.6219455622653,-8.32562257500177,"Aug"
"X1408.20692740074.3",2002-08-15,1408.20692740074,777.03092740074,160.432348392904,108.43151638566,-8.40414580624265,4.29903249808103,-36.0710965891214,-10.3924351014076,-6.78553929076,-34.3944661611583,6.93507636245376,-28.0315947162476,11.5227972292512,-10.8598366086769,-11.6012617201008,-6.0693079554506,-5.6168046796185,0,-12.023965840553,-49.7487607811715,-18.3847884111066,13.5702678467742,-11.8967683562642,"Aug"
