Year,Month,Day,"Lfalls flow, mgd"
1952,11,6,1344
1952,11,7,1344
1952,11,8,1299
1952,11,9,1311
1952,11,10,1392
1952,11,11,1433
1952,11,12,1400
1952,11,13,1362
1952,11,14,1389
1952,11,15,1533
1952,11,16,1499
1952,11,17,1480
1952,11,18,1502
1952,11,19,1549
1952,11,20,2477
1952,11,21,8418
1952,11,22,48858
1952,11,23,83051
1952,11,24,45875
1952,11,25,21522
1952,11,26,13639
1952,11,27,10213
1952,11,28,8336
1952,11,29,6991
1952,11,30,5920
1952,12,1,5250
1952,12,2,4958
1952,12,3,4897
1952,12,4,4755
1952,12,5,5384
1952,12,6,8777
1952,12,7,8325
1952,12,8,6990
1952,12,9,6420
1952,12,10,6162
1952,12,11,9714
1952,12,12,20897
1952,12,13,32130
1952,12,14,22518
1952,12,15,15055
1952,12,16,11547
1952,12,17,9646
1952,12,18,8367
1952,12,19,7079
1952,12,20,6115
1952,12,21,5768
1952,12,22,6295
1952,12,23,6280
1952,12,24,6162
1952,12,25,6115
1952,12,26,6175
1952,12,27,6048
1952,12,28,5720
1952,12,29,5326
1952,12,30,5039
1952,12,31,4830
1953,1,1,5120
1953,1,2,5384
1953,1,3,5689
1953,1,4,6167
1953,1,5,6374
1953,1,6,6406
1953,1,7,6421
1953,1,8,6350
1953,1,9,10463
1953,1,10,15949
1953,1,11,28466
1953,1,12,38191
1953,1,13,30574
1953,1,14,22905
1953,1,15,17745
1953,1,16,15606
1953,1,17,16046
1953,1,18,17809
1953,1,19,19625
1953,1,20,16821
1953,1,21,14983
1953,1,22,13927
1953,1,23,15807
1953,1,24,17485
1953,1,25,29732
1953,1,26,38694
1953,1,27,31651
1953,1,28,21777
1953,1,29,16887
1953,1,30,13862
1953,1,31,12094
1953,2,1,9845
1953,2,2,8084
1953,2,3,7126
1953,2,4,7071
1953,2,5,6835
1953,2,6,6495
1953,2,7,6524
1953,2,8,7402
1953,2,9,9090
1953,2,10,9410
1953,2,11,8370
1953,2,12,7804
1953,2,13,7803
1953,2,14,8016
1953,2,15,9848
1953,2,16,12765
1953,2,17,12630
1953,2,18,12991
1953,2,19,11960
1953,2,20,10261
1953,2,21,9181
1953,2,22,9994
1953,2,23,14655
1953,2,24,24450
1953,2,25,17325
1953,2,26,13484
1953,2,27,11256
1953,2,28,9689
1953,3,1,8202
1953,3,2,6980
1953,3,3,6143
1953,3,4,6699
1953,3,5,10230
1953,3,6,17103
1953,3,7,18419
1953,3,8,14989
1953,3,9,12714
1953,3,10,11501
1953,3,11,10371
1953,3,12,9400
1953,3,13,10913
1953,3,14,13088
1953,3,15,21003
1953,3,16,28035
1953,3,17,27041
1953,3,18,24046
1953,3,19,21843
1953,3,20,20165
1953,3,21,17267
1953,3,22,13912
1953,3,23,11620
1953,3,24,14396
1953,3,25,30341
1953,3,26,60165
1953,3,27,58470
1953,3,28,42880
1953,3,29,28651
1953,3,30,21532
1953,3,31,16898
1953,4,1,14138
1953,4,2,12109
1953,4,3,10633
1953,4,4,10203
1953,4,5,9748
1953,4,6,9063
1953,4,7,9266
1953,4,8,11791
1953,4,9,12181
1953,4,10,13164
1953,4,11,14218
1953,4,12,20876
1953,4,13,21608
1953,4,14,20038
1953,4,15,19699
1953,4,16,17481
1953,4,17,14534
1953,4,18,12258
1953,4,19,11005
1953,4,20,9565
1953,4,21,9036
1953,4,22,8428
1953,4,23,7792
1953,4,24,7488
1953,4,25,7285
1953,4,26,7441
1953,4,27,8579
1953,4,28,8731
1953,4,29,8175
1953,4,30,7737
1953,5,1,7454
1953,5,2,7327
1953,5,3,7049
1953,5,4,6792
1953,5,5,6696
1953,5,6,6968
1953,5,7,9232
1953,5,8,10465
1953,5,9,15881
1953,5,10,17851
1953,5,11,14198
1953,5,12,11385
1953,5,13,9610
1953,5,14,10074
1953,5,15,11697
1953,5,16,12144
1953,5,17,20575
1953,5,18,22976
1953,5,19,21140
1953,5,20,16901
1953,5,21,13132
1953,5,22,11925
1953,5,23,11572
1953,5,24,9843
1953,5,25,8597
1953,5,26,8157
1953,5,27,7251
1953,5,28,6448
1953,5,29,5929
1953,5,30,5503
1953,5,31,7174
1953,6,1,16632
1953,6,2,26357
1953,6,3,17504
1953,6,4,11409
1953,6,5,8668
1953,6,6,7284
1953,6,7,6987
1953,6,8,6424
1953,6,9,6281
1953,6,10,5494
1953,6,11,5138
1953,6,12,4831
1953,6,13,4402
1953,6,14,4773
1953,6,15,4855
1953,6,16,4925
1953,6,17,4251
1953,6,18,3991
1953,6,19,3774
1953,6,20,3628
1953,6,21,3433
1953,6,22,3510
1953,6,23,3449
1953,6,24,3228
1953,6,25,2981
1953,6,26,2887
1953,6,27,2676
1953,6,28,2605
1953,6,29,2577
1953,6,30,2563
1953,7,1,2463
1953,7,2,2555
1953,7,3,2515
1953,7,4,2511
1953,7,5,2394
1953,7,6,2420
1953,7,7,2283
1953,7,8,2282
1953,7,9,2420
1953,7,10,2435
1953,7,11,2300
1953,7,12,2144
1953,7,13,1986
1953,7,14,1860
1953,7,15,1808
1953,7,16,1776
1953,7,17,1647
1953,7,18,1673
1953,7,19,1712
1953,7,20,1551
1953,7,21,1480
1953,7,22,1713
1953,7,23,3114
1953,7,24,5181
1953,7,25,4057
1953,7,26,2818
1953,7,27,2372
1953,7,28,2185
1953,7,29,2016
1953,7,30,1810
1953,7,31,1608
1953,8,1,1525
1953,8,2,1524
1953,8,3,1538
1953,8,4,1525
1953,8,5,1513
1953,8,6,1539
1953,8,7,1541
1953,8,8,1799
1953,8,9,8275
1953,8,10,4221
1953,8,11,2657
1953,8,12,2557
1953,8,13,2267
1953,8,14,2109
1953,8,15,1954
1953,8,16,1781
1953,8,17,1632
1953,8,18,1450
1953,8,19,1367
1953,8,20,1371
1953,8,21,1393
1953,8,22,1375
1953,8,23,1286
1953,8,24,1297
1953,8,25,1315
1953,8,26,1231
1953,8,27,1129
1953,8,28,1130
1953,8,29,1110
1953,8,30,1156
1953,8,31,1092
1953,9,1,982
1953,9,2,1026
1953,9,3,1039
1953,9,4,891
1953,9,5,1164
1953,9,6,1661
1953,9,7,1835
1953,9,8,1638
1953,9,9,1736
1953,9,10,1652
1953,9,11,1478
1953,9,12,1368
1953,9,13,1321
1953,9,14,1364
1953,9,15,1442
1953,9,16,1380
1953,9,17,1227
1953,9,18,1182
1953,9,19,1207
1953,9,20,1175
1953,9,21,1148
1953,9,22,1179
1953,9,23,1011
1953,9,24,948
1953,9,25,1046
1953,9,26,1057
1953,9,27,1025
1953,9,28,1161
1953,9,29,1103
1953,9,30,987
1953,10,1,923
1953,10,2,923
1953,10,3,923
1953,10,4,896
1953,10,5,876
1953,10,6,857
1953,10,7,857
1953,10,8,856
1953,10,9,857
1953,10,10,877
1953,10,11,890
1953,10,12,878
1953,10,13,872
1953,10,14,859
1953,10,15,912
1953,10,16,879
1953,10,17,879
1953,10,18,866
1953,10,19,880
1953,10,20,893
1953,10,21,874
1953,10,22,913
1953,10,23,963
1953,10,24,944
1953,10,25,898
1953,10,26,886
1953,10,27,905
1953,10,28,1131
1953,10,29,1312
1953,10,30,1404
1953,10,31,1310
1953,11,1,1226
1953,11,2,1330
1953,11,3,1259
1953,11,4,1189
1953,11,5,1149
1953,11,6,1128
1953,11,7,1183
1953,11,8,1130
1953,11,9,1132
1953,11,10,1155
1953,11,11,1155
1953,11,12,1168
1953,11,13,1136
1953,11,14,1130
1953,11,15,1090
1953,11,16,1090
1953,11,17,1090
1953,11,18,1091
1953,11,19,1066
1953,11,20,1092
1953,11,21,1079
1953,11,22,1072
1953,11,23,1221
1953,11,24,1451
1953,11,25,1522
1953,11,26,1885
1953,11,27,1686
1953,11,28,1641
1953,11,29,1538
1953,11,30,1310
1953,12,1,1256
1953,12,2,1230
1953,12,3,1231
1953,12,4,1191
1953,12,5,1237
1953,12,6,1211
1953,12,7,2315
1953,12,8,4317
1953,12,9,2778
1953,12,10,2956
1953,12,11,2671
1953,12,12,2631
1953,12,13,3133
1953,12,14,5775
1953,12,15,7076
1953,12,16,6473
1953,12,17,5352
1953,12,18,4541
1953,12,19,3570
1953,12,20,3011
1953,12,21,2630
1953,12,22,2417
1953,12,23,2291
1953,12,24,2112
1953,12,25,2020
1953,12,26,1773
1953,12,27,1792
1953,12,28,1811
1953,12,29,1880
1953,12,30,1787
1953,12,31,1593
1954,1,1,1470
1954,1,2,1475
1954,1,3,1589
1954,1,4,1525
1954,1,5,1548
1954,1,6,1507
1954,1,7,1436
1954,1,8,1371
1954,1,9,1412
1954,1,10,1448
1954,1,11,1503
1954,1,12,1089
1954,1,13,1542
1954,1,14,1480
1954,1,15,1680
1954,1,16,1871
1954,1,17,2108
1954,1,18,2031
1954,1,19,2026
1954,1,20,2286
1954,1,21,3271
1954,1,22,3873
1954,1,23,3692
1954,1,24,5181
1954,1,25,6315
1954,1,26,5536
1954,1,27,5005
1954,1,28,4828
1954,1,29,4397
1954,1,30,4256
1954,1,31,4021
1954,2,1,3827
1954,2,2,3369
1954,2,3,3137
1954,2,4,2854
1954,2,5,2568
1954,2,6,2447
1954,2,7,2320
1954,2,8,2213
1954,2,9,2139
1954,2,10,2082
1954,2,11,2038
1954,2,12,1940
1954,2,13,1820
1954,2,14,1698
1954,2,15,1810
1954,2,16,1740
1954,2,17,1840
1954,2,18,2051
1954,2,19,2177
1954,2,20,2092
1954,2,21,2383
1954,2,22,2964
1954,2,23,4218
1954,2,24,5571
1954,2,25,6208
1954,2,26,5640
1954,2,27,4861
1954,2,28,4393
1954,3,1,4472
1954,3,2,22247
1954,3,3,70144
1954,3,4,40685
1954,3,5,22955
1954,3,6,16168
1954,3,7,11923
1954,3,8,9312
1954,3,9,6963
1954,3,10,5691
1954,3,11,4322
1954,3,12,4314
1954,3,13,4515
1954,3,14,4918
1954,3,15,7431
1954,3,16,13637
1954,3,17,13407
1954,3,18,10985
1954,3,19,8503
1954,3,20,7508
1954,3,21,8626
1954,3,22,11781
1954,3,23,10675
1954,3,24,8721
1954,3,25,7592
1954,3,26,7187
1954,3,27,6788
1954,3,28,6435
1954,3,29,6069
1954,3,30,5818
1954,3,31,5454
1954,4,1,5410
1954,4,2,5118
1954,4,3,4879
1954,4,4,4640
1954,4,5,4432
1954,4,6,4361
1954,4,7,4365
1954,4,8,4344
1954,4,9,4230
1954,4,10,4186
1954,4,11,4351
1954,4,12,4359
1954,4,13,4095
1954,4,14,3815
1954,4,15,3670
1954,4,16,3680
1954,4,17,5277
1954,4,18,7264
1954,4,19,6525
1954,4,20,8539
1954,4,21,8474
1954,4,22,7314
1954,4,23,6337
1954,4,24,6436
1954,4,25,5504
1954,4,26,5085
1954,4,27,5200
1954,4,28,7712
1954,4,29,6993
1954,4,30,6943
1954,5,1,6136
1954,5,2,5631
1954,5,3,5238
1954,5,4,7082
1954,5,5,9030
1954,5,6,7199
1954,5,7,6190
1954,5,8,5613
1954,5,9,5491
1954,5,10,5661
1954,5,11,5475
1954,5,12,5250
1954,5,13,4683
1954,5,14,4366
1954,5,15,4149
1954,5,16,4006
1954,5,17,3803
1954,5,18,3539
1954,5,19,3487
1954,5,20,3465
1954,5,21,3475
1954,5,22,3948
1954,5,23,9244
1954,5,24,8885
1954,5,25,6964
1954,5,26,5807
1954,5,27,4996
1954,5,28,4364
1954,5,29,3825
1954,5,30,3525
1954,5,31,3685
1954,6,1,3919
1954,6,2,3611
1954,6,3,3308
1954,6,4,3491
1954,6,5,3580
1954,6,6,3267
1954,6,7,3221
1954,6,8,2754
1954,6,9,2534
1954,6,10,2315
1954,6,11,2174
1954,6,12,2318
1954,6,13,3477
1954,6,14,4661
1954,6,15,4865
1954,6,16,4674
1954,6,17,4574
1954,6,18,4837
1954,6,19,4274
1954,6,20,4685
1954,6,21,7918
1954,6,22,6516
1954,6,23,4986
1954,6,24,3897
1954,6,25,2983
1954,6,26,2091
1954,6,27,1713
1954,6,28,1063
1954,6,29,1163
1954,6,30,1439
1954,7,1,1448
1954,7,2,1468
1954,7,3,1433
1954,7,4,1435
1954,7,5,1332
1954,7,6,1245
1954,7,7,1389
1954,7,8,1527
1954,7,9,1524
1954,7,10,1499
1954,7,11,1554
1954,7,12,1431
1954,7,13,1268
1954,7,14,1217
1954,7,15,1508
1954,7,16,1760
1954,7,17,1494
1954,7,18,1359
1954,7,19,1955
1954,7,20,2843
1954,7,21,2308
1954,7,22,1860
1954,7,23,1407
1954,7,24,1104
1954,7,25,1006
1954,7,26,1091
1954,7,27,969
1954,7,28,920
1954,7,29,925
1954,7,30,891
1954,7,31,797
1954,8,1,762
1954,8,2,731
1954,8,3,836
1954,8,4,790
1954,8,5,868
1954,8,6,1035
1954,8,7,918
1954,8,8,912
1954,8,9,952
1954,8,10,1151
1954,8,11,1402
1954,8,12,1435
1954,8,13,1215
1954,8,14,820
1954,8,15,737
1954,8,16,807
1954,8,17,1027
1954,8,18,942
1954,8,19,870
1954,8,20,1265
1954,8,21,1510
1954,8,22,2317
1954,8,23,2975
1954,8,24,3663
1954,8,25,3547
1954,8,26,2506
1954,8,27,1946
1954,8,28,1744
1954,8,29,1400
1954,8,30,1266
1954,8,31,2010
1954,9,1,2248
1954,9,2,2208
1954,9,3,2022
1954,9,4,1597
1954,9,5,1182
1954,9,6,1141
1954,9,7,1094
1954,9,8,1020
1954,9,9,859
1954,9,10,702
1954,9,11,811
1954,9,12,764
1954,9,13,766
1954,9,14,763
1954,9,15,807
1954,9,16,782
1954,9,17,765
1954,9,18,811
1954,9,19,837
1954,9,20,925
1954,9,21,912
1954,9,22,1089
1954,9,23,1102
1954,9,24,1066
1954,9,25,1191
1954,9,26,1297
1954,9,27,1298
1954,9,28,1109
1954,9,29,923
1954,9,30,772
1954,10,1,792
1954,10,2,800
1954,10,3,848
1954,10,4,821
1954,10,5,792
1954,10,6,811
1954,10,7,719
1954,10,8,685
1954,10,9,706
1954,10,10,1009
1954,10,11,1219
1954,10,12,1101
1954,10,13,1094
1954,10,14,966
1954,10,15,1026
1954,10,16,3246
1954,10,17,63672
1954,10,18,61357
1954,10,19,20644
1954,10,20,9733
1954,10,21,4049
1954,10,22,947
1954,10,23,783
1954,10,24,2264
1954,10,25,2473
1954,10,26,2596
1954,10,27,2596
1954,10,28,2552
1954,10,29,2688
1954,10,30,2814
1954,10,31,3018
1954,11,1,3681
1954,11,2,4957
1954,11,3,4513
1954,11,4,4046
1954,11,5,3838
1954,11,6,3520
1954,11,7,3288
1954,11,8,3026
1954,11,9,2930
1954,11,10,2869
1954,11,11,2620
1954,11,12,2749
1954,11,13,2820
1954,11,14,2756
1954,11,15,2564
1954,11,16,2279
1954,11,17,2080
1954,11,18,1932
1954,11,19,1997
1954,11,20,2102
1954,11,21,2245
1954,11,22,13586
1954,11,23,21222
1954,11,24,16520
1954,11,25,11167
1954,11,26,8785
1954,11,27,7285
1954,11,28,5934
1954,11,29,5077
1954,11,30,4463
1954,12,1,5120
1954,12,2,5630
1954,12,3,5435
1954,12,4,5121
1954,12,5,4763
1954,12,6,4395
1954,12,7,3952
1954,12,8,3301
1954,12,9,2949
1954,12,10,2859
1954,12,11,2805
1954,12,12,2874
1954,12,13,3118
1954,12,14,3767
1954,12,15,6234
1954,12,16,13829
1954,12,17,14482
1954,12,18,10496
1954,12,19,9145
1954,12,20,11847
1954,12,21,14123
1954,12,22,11367
1954,12,23,8702
1954,12,24,7277
1954,12,25,6895
1954,12,26,6120
1954,12,27,5269
1954,12,28,4568
1954,12,29,4320
1954,12,30,5677
1954,12,31,14018
1955,1,1,41845
1955,1,2,29070
1955,1,3,19107
1955,1,4,14553
1955,1,5,11954
1955,1,6,9558
1955,1,7,6974
1955,1,8,5334
1955,1,9,4817
1955,1,10,4858
1955,1,11,4279
1955,1,12,4116
1955,1,13,4149
1955,1,14,4020
1955,1,15,3893
1955,1,16,3778
1955,1,17,3722
1955,1,18,3648
1955,1,19,3635
1955,1,20,3433
1955,1,21,3195
1955,1,22,3063
1955,1,23,2927
1955,1,24,2815
1955,1,25,2748
1955,1,26,2734
1955,1,27,2676
1955,1,28,2357
1955,1,29,2189
1955,1,30,1943
1955,1,31,1823
1955,2,1,1991
1955,2,2,2074
1955,2,3,2151
1955,2,4,2158
1955,2,5,2232
1955,2,6,2691
1955,2,7,5271
1955,2,8,9045
1955,2,9,20155
1955,2,10,18248
1955,2,11,12506
1955,2,12,10851
1955,2,13,10001
1955,2,14,9331
1955,2,15,7900
1955,2,16,7109
1955,2,17,6582
1955,2,18,6556
1955,2,19,6399
1955,2,20,6408
1955,2,21,6199
1955,2,22,6065
1955,2,23,7317
1955,2,24,8642
1955,2,25,10358
1955,2,26,11391
1955,2,27,9985
1955,2,28,8753
1955,3,1,8122
1955,3,2,8795
1955,3,3,11991
1955,3,4,13161
1955,3,5,15432
1955,3,6,35499
1955,3,7,46413
1955,3,8,44585
1955,3,9,34211
1955,3,10,22656
1955,3,11,16261
1955,3,12,12876
1955,3,13,12047
1955,3,14,11924
1955,3,15,10128
1955,3,16,9063
1955,3,17,8582
1955,3,18,8505
1955,3,19,8215
1955,3,20,7741
1955,3,21,7858
1955,3,22,16107
1955,3,23,51349
1955,3,24,58583
1955,3,25,38219
1955,3,26,25492
1955,3,27,19597
1955,3,28,15638
1955,3,29,12565
1955,3,30,9870
1955,3,31,8084
1955,4,1,6820
1955,4,2,6416
1955,4,3,6055
1955,4,4,5792
1955,4,5,5565
1955,4,6,5502
1955,4,7,5407
1955,4,8,5350
1955,4,9,5110
1955,4,10,4968
1955,4,11,4721
1955,4,12,4577
1955,4,13,4537
1955,4,14,4692
1955,4,15,5357
1955,4,16,5711
1955,4,17,5906
1955,4,18,6981
1955,4,19,6872
1955,4,20,6484
1955,4,21,6140
1955,4,22,6466
1955,4,23,7546
1955,4,24,9148
1955,4,25,9145
1955,4,26,10457
1955,4,27,19129
1955,4,28,19064
1955,4,29,14529
1955,4,30,11484
1955,5,1,9449
1955,5,2,7994
1955,5,3,6737
1955,5,4,5669
1955,5,5,4987
1955,5,6,4660
1955,5,7,4431
1955,5,8,4106
1955,5,9,3871
1955,5,10,3594
1955,5,11,3431
1955,5,12,3414
1955,5,13,3357
1955,5,14,3567
1955,5,15,3899
1955,5,16,4039
1955,5,17,5989
1955,5,18,6191
1955,5,19,5388
1955,5,20,4782
1955,5,21,4419
1955,5,22,3709
1955,5,23,3320
1955,5,24,2979
1955,5,25,2992
1955,5,26,2959
1955,5,27,3399
1955,5,28,3232
1955,5,29,3463
1955,5,30,3859
1955,5,31,3782
1955,6,1,3618
1955,6,2,2885
1955,6,3,2444
1955,6,4,2209
1955,6,5,2144
1955,6,6,2024
1955,6,7,1903
1955,6,8,1953
1955,6,9,3118
1955,6,10,30574
1955,6,11,21928
1955,6,12,14871
1955,6,13,18819
1955,6,14,26795
1955,6,15,18275
1955,6,16,11852
1955,6,17,8422
1955,6,18,6361
1955,6,19,5368
1955,6,20,4559
1955,6,21,3830
1955,6,22,3306
1955,6,23,3134
1955,6,24,2992
1955,6,25,2781
1955,6,26,2668
1955,6,27,2836
1955,6,28,2789
1955,6,29,2927
1955,6,30,3010
1955,7,1,2599
1955,7,2,2382
1955,7,3,2158
1955,7,4,1881
1955,7,5,1668
1955,7,6,1640
1955,7,7,1742
1955,7,8,1823
1955,7,9,2511
1955,7,10,2635
1955,7,11,3440
1955,7,12,3192
1955,7,13,3434
1955,7,14,3090
1955,7,15,2694
1955,7,16,2061
1955,7,17,1783
1955,7,18,1658
1955,7,19,1570
1955,7,20,1446
1955,7,21,1413
1955,7,22,1409
1955,7,23,1567
1955,7,24,1436
1955,7,25,1331
1955,7,26,1335
1955,7,27,1259
1955,7,28,1215
1955,7,29,1176
1955,7,30,1305
1955,7,31,1313
1955,8,1,1304
1955,8,2,1192
1955,8,3,1086
1955,8,4,1206
1955,8,5,1065
1955,8,6,1008
1955,8,7,1155
1955,8,8,1839
1955,8,9,1573
1955,8,10,1503
1955,8,11,1519
1955,8,12,2040
1955,8,13,20656
1955,8,14,33615
1955,8,15,37792
1955,8,16,19825
1955,8,17,10783
1955,8,18,18658
1955,8,19,78480
1955,8,20,133473
1955,8,21,71415
1955,8,22,26032
1955,8,23,20366
1955,8,24,14644
1955,8,25,14051
1955,8,26,7030
1955,8,27,3709
1955,8,28,2079
1955,8,29,4566
1955,8,30,4665
1955,8,31,8202
1955,9,1,8737
1955,9,2,5965
1955,9,3,5066
1955,9,4,4575
1955,9,5,4530
1955,9,6,4639
1955,9,7,4451
1955,9,8,4160
1955,9,9,3847
1955,9,10,3551
1955,9,11,3259
1955,9,12,3041
1955,9,13,2949
1955,9,14,2798
1955,9,15,2806
1955,9,16,2845
1955,9,17,2678
1955,9,18,2541
1955,9,19,2453
1955,9,20,2384
1955,9,21,2276
1955,9,22,2279
1955,9,23,2257
1955,9,24,2602
1955,9,25,2948
1955,9,26,2727
1955,9,27,2380
1955,9,28,2361
1955,9,29,2354
1955,9,30,2447
1955,10,1,2263
1955,10,2,2158
1955,10,3,2095
1955,10,4,1961
1955,10,5,1931
1955,10,6,1963
1955,10,7,2034
1955,10,8,2283
1955,10,9,2261
1955,10,10,2180
1955,10,11,2118
1955,10,12,2119
1955,10,13,2120
1955,10,14,3347
1955,10,15,8602
1955,10,16,8634
1955,10,17,6767
1955,10,18,4759
1955,10,19,3845
1955,10,20,3331
1955,10,21,3055
1955,10,22,2795
1955,10,23,2572
1955,10,24,2475
1955,10,25,2247
1955,10,26,2169
1955,10,27,2212
1955,10,28,2129
1955,10,29,2106
1955,10,30,2231
1955,10,31,2143
1955,11,1,2140
1955,11,2,2088
1955,11,3,2144
1955,11,4,2057
1955,11,5,1979
1955,11,6,1937
1955,11,7,1921
1955,11,8,1968
1955,11,9,1970
1955,11,10,1974
1955,11,11,2221
1955,11,12,2725
1955,11,13,2886
1955,11,14,2519
1955,11,15,2493
1955,11,16,2448
1955,11,17,2494
1955,11,18,2403
1955,11,19,2402
1955,11,20,2484
1955,11,21,2534
1955,11,22,2567
1955,11,23,2592
1955,11,24,2513
1955,11,25,2387
1955,11,26,2331
1955,11,27,2295
1955,11,28,2260
1955,11,29,2340
1955,11,30,2234
1955,12,1,2104
1955,12,2,1983
1955,12,3,1947
1955,12,4,1885
1955,12,5,1970
1955,12,6,1923
1955,12,7,1929
1955,12,8,1981
1955,12,9,2155
1955,12,10,2190
1955,12,11,2049
1955,12,12,1808
1955,12,13,1624
1955,12,14,1558
1955,12,15,1628
1955,12,16,1403
1955,12,17,1552
1955,12,18,1626
1955,12,19,1636
1955,12,20,1514
1955,12,21,1453
1955,12,22,1393
1955,12,23,1395
1955,12,24,1431
1955,12,25,1531
1955,12,26,1659
1955,12,27,1589
1955,12,28,1459
1955,12,29,1401
1955,12,30,1410
1955,12,31,1344
1956,1,1,1339
1956,1,2,1245
1956,1,3,1236
1956,1,4,1356
1956,1,5,1477
1956,1,6,1583
1956,1,7,1517
1956,1,8,1389
1956,1,9,1336
1956,1,10,1618
1956,1,11,2072
1956,1,12,2321
1956,1,13,2447
1956,1,14,2129
1956,1,15,2003
1956,1,16,1879
1956,1,17,1883
1956,1,18,1824
1956,1,19,1697
1956,1,20,1633
1956,1,21,1633
1956,1,22,1635
1956,1,23,1832
1956,1,24,1704
1956,1,25,1576
1956,1,26,1512
1956,1,27,1445
1956,1,28,1445
1956,1,29,1444
1956,1,30,2220
1956,1,31,3928
1956,2,1,5588
1956,2,2,10654
1956,2,3,12743
1956,2,4,14752
1956,2,5,22584
1956,2,6,18319
1956,2,7,25205
1956,2,8,30605
1956,2,9,26529
1956,2,10,19693
1956,2,11,15100
1956,2,12,13711
1956,2,13,13623
1956,2,14,12571
1956,2,15,10322
1956,2,16,9252
1956,2,17,8721
1956,2,18,9385
1956,2,19,13293
1956,2,20,19693
1956,2,21,17207
1956,2,22,12869
1956,2,23,10832
1956,2,24,9154
1956,2,25,8214
1956,2,26,6984
1956,2,27,6768
1956,2,28,7478
1956,2,29,7647
1956,3,1,6972
1956,3,2,6913
1956,3,3,6753
1956,3,4,6463
1956,3,5,5904
1956,3,6,5305
1956,3,7,4830
1956,3,8,5412
1956,3,9,7869
1956,3,10,9014
1956,3,11,9129
1956,3,12,9045
1956,3,13,8714
1956,3,14,12990
1956,3,15,23130
1956,3,16,34811
1956,3,17,33871
1956,3,18,25062
1956,3,19,20369
1956,3,20,17398
1956,3,21,15461
1956,3,22,13898
1956,3,23,13030
1956,3,24,13002
1956,3,25,12839
1956,3,26,12116
1956,3,27,11473
1956,3,28,10369
1956,3,29,9774
1956,3,30,9605
1956,3,31,10142
1956,4,1,11456
1956,4,2,10740
1956,4,3,9587
1956,4,4,9920
1956,4,5,11665
1956,4,6,11444
1956,4,7,10638
1956,4,8,19949
1956,4,9,41114
1956,4,10,31579
1956,4,11,22184
1956,4,12,17198
1956,4,13,13822
1956,4,14,11459
1956,4,15,9404
1956,4,16,8261
1956,4,17,7141
1956,4,18,6736
1956,4,19,6439
1956,4,20,6407
1956,4,21,6228
1956,4,22,6017
1956,4,23,5774
1956,4,24,5597
1956,4,25,5554
1956,4,26,5492
1956,4,27,5472
1956,4,28,5388
1956,4,29,5390
1956,4,30,5109
1956,5,1,5329
1956,5,2,4907
1956,5,3,4764
1956,5,4,4977
1956,5,5,5187
1956,5,6,5820
1956,5,7,5694
1956,5,8,5387
1956,5,9,5297
1956,5,10,5483
1956,5,11,5393
1956,5,12,4863
1956,5,13,4596
1956,5,14,4481
1956,5,15,4458
1956,5,16,4756
1956,5,17,4187
1956,5,18,4036
1956,5,19,3959
1956,5,20,3840
1956,5,21,3615
1956,5,22,3668
1956,5,23,3434
1956,5,24,3305
1956,5,25,3319
1956,5,26,3070
1956,5,27,3543
1956,5,28,3632
1956,5,29,3692
1956,5,30,6933
1956,5,31,9146
1956,6,1,7004
1956,6,2,6008
1956,6,3,5456
1956,6,4,4849
1956,6,5,3897
1956,6,6,4996
1956,6,7,4363
1956,6,8,4339
1956,6,9,3788
1956,6,10,3317
1956,6,11,2574
1956,6,12,2173
1956,6,13,1935
1956,6,14,1983
1956,6,15,1953
1956,6,16,1918
1956,6,17,1937
1956,6,18,2013
1956,6,19,2387
1956,6,20,2990
1956,6,21,4258
1956,6,22,4144
1956,6,23,3622
1956,6,24,3987
1956,6,25,4304
1956,6,26,3524
1956,6,27,2976
1956,6,28,2283
1956,6,29,2047
1956,6,30,2180
1956,7,1,2257
1956,7,2,2010
1956,7,3,1715
1956,7,4,2214
1956,7,5,8504
1956,7,6,6223
1956,7,7,5827
1956,7,8,5693
1956,7,9,6373
1956,7,10,6143
1956,7,11,4149
1956,7,12,3255
1956,7,13,2699
1956,7,14,2391
1956,7,15,2197
1956,7,16,2000
1956,7,17,1836
1956,7,18,1953
1956,7,19,1924
1956,7,20,2427
1956,7,21,33930
1956,7,22,18985
1956,7,23,12960
1956,7,24,8452
1956,7,25,7692
1956,7,26,6547
1956,7,27,5926
1956,7,28,5156
1956,7,29,4368
1956,7,30,3820
1956,7,31,3553
1956,8,1,3338
1956,8,2,3317
1956,8,3,3222
1956,8,4,2855
1956,8,5,2631
1956,8,6,2622
1956,8,7,2761
1956,8,8,12691
1956,8,9,14238
1956,8,10,9491
1956,8,11,7005
1956,8,12,2691
1956,8,13,3563
1956,8,14,3409
1956,8,15,3081
1956,8,16,2852
1956,8,17,2633
1956,8,18,2450
1956,8,19,2351
1956,8,20,2315
1956,8,21,2368
1956,8,22,2495
1956,8,23,2555
1956,8,24,4253
1956,8,25,4230
1956,8,26,3508
1956,8,27,2879
1956,8,28,2418
1956,8,29,2033
1956,8,30,1863
1956,8,31,1832
1956,9,1,1789
1956,9,2,1859
1956,9,3,2044
1956,9,4,1974
1956,9,5,1867
1956,9,6,1978
1956,9,7,2091
1956,9,8,2068
1956,9,9,1940
1956,9,10,1786
